sampleID	plotID	name	day	month	year	time	weather	air_temp_c	notes	plot_name	expt_code	site_type	rep	plant	treatment	time_zone	latitude	longitude	altitude	site_name	city	state	country	soil_name	number_cores	SPNL_date	pH	lime_index	P_ppm	K_ppm	Ca_ppm	Mg_ppm	organic_matter	NO3N_ppm	NH4_ppm	soil_moisture_percent	soil_temp_10cm	plant_name	LDMC_mg_per_g	nitrogen_percent	carbon_percent	carbon_per_nitrogen	height_mean_cm	mass_per_leaf_g	date_phenology_assessed	phenology_emergence	phenology_leaves_full_size	phenology_herbivore_damage	phenology_open_flowers	phenology_ripe_seeds	phenology_leaf_wilting	phenology_canopy_closed	phenology_senescence	phenology_full_leaf_loss	nucleic_acid_name	date_of_extraction	nucleic_acid_type	replicate_extraction	source	source_mass	extraction_method	elution_vol_ul	concentration_ng_per_ul	ratio_260_280	conc_ng_per_g_source	extracted_by	sequence_name	sequencing_date	conc_sent_ng_per_ul	sequencing_type	sequencing_facility	primers	submitted_for_sequencing	sequencing_successful	duplicate_submitted	dup_sequencing_name	exclude_from_analysis	sampling_date	time_numeric	date	precipitation	Air_temp_mean	air_temp_max	Air_Temp_Min	Air_Pressure	RH	AH	Wind_Speed_Mean	Wind_Direction_Mean	Solar_Radiation	PAR	soil_temp_5_cm_bare_avg	soil_temp_5_cm_sod_avg	Year
76	4	G5R4_MAIN_12JUL2016	12	7	2016	13:45	38.7 C sunny, windy	33.1	shows signs of infection	G5R4_MAIN	BCSE	Agricultural	4	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_MAIN_12JUL2016	6	2017-03-18	6.5	71	38	122	726	119	2.6	7.4	6.8	4.8	29.5	G5R4_MAIN_12JUL2016	336	1.0099	33.8473	33.52	162.56	1.051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_MAIN_12JUL2016_LR1	5/9/17	RNA	1	phyllosphere	10.51	Benzyl Chloride 	30	246.79	2	704.4	KL Grady	G5R4_MAIN_12JUL2016_LR1_MT		40	Metatranscriptome	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
76	4	G5R4_MAIN_12JUL2016	12	7	2016	13:45	38.7 C sunny, windy	33.1	shows signs of infection	G5R4_MAIN	BCSE	Agricultural	4	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_MAIN_12JUL2016	6	2017-03-18	6.5	71	38	122	726	119	2.6	7.4	6.8	4.8	29.5	G5R4_MAIN_12JUL2016	336	1.0099	33.8473	33.52	162.56	1.051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_MAIN_12JUL2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	23.5		9038.5	SH Lee	G5R4_MAIN_12JUL2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
76	4	G5R4_MAIN_12JUL2016	12	7	2016	13:45	38.7 C sunny, windy	33.1	shows signs of infection	G5R4_MAIN	BCSE	Agricultural	4	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_MAIN_12JUL2016	6	2017-03-18	6.5	71	38	122	726	119	2.6	7.4	6.8	4.8	29.5	G5R4_MAIN_12JUL2016	336	1.0099	33.8473	33.52	162.56	1.051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_MAIN_12JUL2016_LD2		DNA	2	phyllosphere	0	Benzyl Chloride	190	1.2		0	KL Grady	G5R4_MAIN_12JUL2016_LD2		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
77	6	G5R1_NF_12JUL2016	12	7	2016	11:15	38.7 C sunny, windy	38.7	NA	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_12JUL2016	6	2017-03-18	6.5	71	31	85	905	129	2.7	1.6	2.5	6.4	24	G5R1_NF_12JUL2016	338	1.2056	44.8801	37.23	162.56	3.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_12JUL2016_LD1		DNA	1	phyllosphere	5.11	Benzyl Chloride 	190	32.6		1212.1	SH Lee	G5R1_NF_12JUL2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
77	6	G5R1_NF_12JUL2016	12	7	2016	11:15	38.7 C sunny, windy	38.7	NA	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_12JUL2016	6	2017-03-18	6.5	71	31	85	905	129	2.7	1.6	2.5	6.4	24	G5R1_NF_12JUL2016	338	1.2056	44.8801	37.23	162.56	3.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_12JUL2016_LD1		DNA	1	phyllosphere	5.11	Benzyl Chloride 	190	32.6		1212.1	SH Lee	G5R1_NF_12JUL2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
77	6	G5R1_NF_12JUL2016	12	7	2016	11:15	38.7 C sunny, windy	38.7	NA	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_12JUL2016	6	2017-03-18	6.5	71	31	85	905	129	2.7	1.6	2.5	6.4	24	G5R1_NF_12JUL2016	338	1.2056	44.8801	37.23	162.56	3.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_12JUL2016_LR1	5/9/17	RNA	1	phyllosphere	7.94	Benzyl Chloride 	30	65.2	2.10	246.3	KL Grady	G5R1_NF_12JUL2016_LR1_MT		40	Metatranscriptome	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
77	6	G5R1_NF_12JUL2016	12	7	2016	11:15	38.7 C sunny, windy	38.7	NA	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_12JUL2016	6	2017-03-18	6.5	71	31	85	905	129	2.7	1.6	2.5	6.4	24	G5R1_NF_12JUL2016	338	1.2056	44.8801	37.23	162.56	3.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_12JUL2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	30.6		11769.2	SH Lee	G5R1_NF_12JUL2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
78	7	G5R2_NF_12JUL2016	12	7	2016	11:53	38.7 C sunny, windy	31.5	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_12JUL2016	6	2017-03-18	6.8		23	80	850	117	3	1.2	3.8	4.8	24.7	G5R2_NF_12JUL2016	349	1.2687	45.3309	35.73	162.56	3.746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_12JUL2016_LD1		DNA	1	phyllosphere	5.39	Benzyl Chloride 	190	13.1		461.8	SH Lee	G5R2_NF_12JUL2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
78	7	G5R2_NF_12JUL2016	12	7	2016	11:53	38.7 C sunny, windy	31.5	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_12JUL2016	6	2017-03-18	6.8		23	80	850	117	3	1.2	3.8	4.8	24.7	G5R2_NF_12JUL2016	349	1.2687	45.3309	35.73	162.56	3.746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_12JUL2016_LD1		DNA	1	phyllosphere	5.39	Benzyl Chloride 	190	13.1		461.8	SH Lee	G5R2_NF_12JUL2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
78	7	G5R2_NF_12JUL2016	12	7	2016	11:53	38.7 C sunny, windy	31.5	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_12JUL2016	6	2017-03-18	6.8		23	80	850	117	3	1.2	3.8	4.8	24.7	G5R2_NF_12JUL2016	349	1.2687	45.3309	35.73	162.56	3.746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_12JUL2016_LR1	5/9/17	RNA	1	phyllosphere	8.67	Benzyl Chloride 	30	36.46	1.70	126.2	KL Grady	G5R2_NF_12JUL2016_LR1_MT		40	Metatranscriptome	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
78	7	G5R2_NF_12JUL2016	12	7	2016	11:53	38.7 C sunny, windy	31.5	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_12JUL2016	6	2017-03-18	6.8		23	80	850	117	3	1.2	3.8	4.8	24.7	G5R2_NF_12JUL2016	349	1.2687	45.3309	35.73	162.56	3.746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_12JUL2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	41.5		15961.5	SH Lee	G5R2_NF_12JUL2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	N	N	NA	NA	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
78	7	G5R2_NF_12JUL2016	12	7	2016	11:53	38.7 C sunny, windy	31.5	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_12JUL2016	6	2017-03-18	6.8		23	80	850	117	3	1.2	3.8	4.8	24.7	G5R2_NF_12JUL2016	349	1.2687	45.3309	35.73	162.56	3.746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_12JUL2016_SD2	9/5/17	DNA	2	soil	0.25	Mobio Powersoil	100	27.47	1.97	10988	KL Grady	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
79	8	G5R3_NF_12JUL2016	12	7	2016	13:01	38.7 C sunny, windy	31.2	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_12JUL2016	6	2017-03-18	6.4	71	20	78	968	122	3.2	1.4	4.8	6.7	26.5	G5R3_NF_12JUL2016	331	1.2688	45.2186	35.64	162.56	3.306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_12JUL2016_LD1		DNA	1	phyllosphere	5.27	Benzyl Chloride 	190	10.5		378.6	SH Lee	G5R3_NF_12JUL2016_LD1		1.05	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	G5R3_NF_12JUL2016_LD2	Y	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
79	8	G5R3_NF_12JUL2016	12	7	2016	13:01	38.7 C sunny, windy	31.2	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_12JUL2016	6	2017-03-18	6.4	71	20	78	968	122	3.2	1.4	4.8	6.7	26.5	G5R3_NF_12JUL2016	331	1.2688	45.2186	35.64	162.56	3.306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_12JUL2016_LD1		DNA	1	phyllosphere	5.27	Benzyl Chloride 	190	10.5		378.6	SH Lee	G5R3_NF_12JUL2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
79	8	G5R3_NF_12JUL2016	12	7	2016	13:01	38.7 C sunny, windy	31.2	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_12JUL2016	6	2017-03-18	6.4	71	20	78	968	122	3.2	1.4	4.8	6.7	26.5	G5R3_NF_12JUL2016	331	1.2688	45.2186	35.64	162.56	3.306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_12JUL2016_LR3	7/14/17	RNA	3	phyllosphere	6.88	Benzyl Chloride 	35	454.5	2.09	2312.1	KL Grady	G5R3_NF_12JUL2016_LR3_MT		40	Metatranscriptome	DOE Joint Genome Institute	NA	Y	N	N	NA	Y	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
79	8	G5R3_NF_12JUL2016	12	7	2016	13:01	38.7 C sunny, windy	31.2	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_12JUL2016	6	2017-03-18	6.4	71	20	78	968	122	3.2	1.4	4.8	6.7	26.5	G5R3_NF_12JUL2016	331	1.2688	45.2186	35.64	162.56	3.306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_12JUL2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	42.8		16461.5	SH Lee	G5R3_NF_12JUL2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
79	8	G5R3_NF_12JUL2016	12	7	2016	13:01	38.7 C sunny, windy	31.2	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_12JUL2016	6	2017-03-18	6.4	71	20	78	968	122	3.2	1.4	4.8	6.7	26.5	G5R3_NF_12JUL2016	331	1.2688	45.2186	35.64	162.56	3.306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_12JUL2016_LD2		DNA	2	phyllosphere	0	Benzyl Chloride	190	1.2		0	KL Grady	G5R3_NF_12JUL2016_LD2		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
80	9	G5R4_NF_12JUL2016	12	7	2016	13:40	38.7 C sunny, windy	38.4	shows signs of infection	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_12JUL2016	6	2017-03-18	7		38	124	997	119	2.7	1.3	3.1	4	31.2	G5R4_NF_12JUL2016	363	1.0679	45.2878	42.41	162.56	3.888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_12JUL2016_LD1		DNA	1	phyllosphere	5.03	Benzyl Chloride 	190	14.67		554.1	SH Lee	G5R4_NF_12JUL2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
80	9	G5R4_NF_12JUL2016	12	7	2016	13:40	38.7 C sunny, windy	38.4	shows signs of infection	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_12JUL2016	6	2017-03-18	7		38	124	997	119	2.7	1.3	3.1	4	31.2	G5R4_NF_12JUL2016	363	1.0679	45.2878	42.41	162.56	3.888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_12JUL2016_LD1		DNA	1	phyllosphere	5.03	Benzyl Chloride 	190	14.67		554.1	SH Lee	G5R4_NF_12JUL2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
80	9	G5R4_NF_12JUL2016	12	7	2016	13:40	38.7 C sunny, windy	38.4	shows signs of infection	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_12JUL2016	6	2017-03-18	7		38	124	997	119	2.7	1.3	3.1	4	31.2	G5R4_NF_12JUL2016	363	1.0679	45.2878	42.41	162.56	3.888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_12JUL2016_LR2	7/14/17	RNA	3	phyllosphere	9.31	Benzyl Chloride 	35	249.94	2.17	939.6	KL Grady	G5R4_NF_12JUL2016_LR2_MT		40	Metatranscriptome	DOE Joint Genome Institute	NA	Y	N	N	NA	Y	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
80	9	G5R4_NF_12JUL2016	12	7	2016	13:40	38.7 C sunny, windy	38.4	shows signs of infection	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_12JUL2016	6	2017-03-18	7		38	124	997	119	2.7	1.3	3.1	4	31.2	G5R4_NF_12JUL2016	363	1.0679	45.2878	42.41	162.56	3.888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_12JUL2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	40.4		15538.5	SH Lee	G5R4_NF_12JUL2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
81	11	G6R1_MAIN_12JUL2016	12	7	2016	11:32	38.7 C sunny, windy	31.9	NA	G6R1_MAIN	BCSE	Agricultural	1	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R1_MAIN_12JUL2016	6	2017-09-27	6	69	40	68	783	132	2.1	8.3	17.9	4.32	23	G6R1_MAIN_12JUL2016	329	1.6581	45.585	27.49	233.68	0.794	7/15/16	t	f	f	f	f	f	t	f	f	G6R1_MAIN_12JUL2016_LD1		DNA	1	phyllosphere	5.34	Benzyl Chloride 	190	112		3985	SH Lee	G6R1_MAIN_12JUL2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
81	11	G6R1_MAIN_12JUL2016	12	7	2016	11:32	38.7 C sunny, windy	31.9	NA	G6R1_MAIN	BCSE	Agricultural	1	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R1_MAIN_12JUL2016	6	2017-09-27	6	69	40	68	783	132	2.1	8.3	17.9	4.32	23	G6R1_MAIN_12JUL2016	329	1.6581	45.585	27.49	233.68	0.794	7/15/16	t	f	f	f	f	f	t	f	f	G6R1_MAIN_12JUL2016_LD1		DNA	1	phyllosphere	5.34	Benzyl Chloride 	190	112		3985	SH Lee	G6R1_MAIN_12JUL2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
81	11	G6R1_MAIN_12JUL2016	12	7	2016	11:32	38.7 C sunny, windy	31.9	NA	G6R1_MAIN	BCSE	Agricultural	1	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R1_MAIN_12JUL2016	6	2017-09-27	6	69	40	68	783	132	2.1	8.3	17.9	4.32	23	G6R1_MAIN_12JUL2016	329	1.6581	45.585	27.49	233.68	0.794	7/15/16	t	f	f	f	f	f	t	f	f	G6R1_MAIN_12JUL2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	14		5384.6	SH Lee	G6R1_MAIN_12JUL2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
82	12	G6R2_MAIN_12JUL2016	12	7	2016	12:14	38.7 C sunny, windy	33.7	NA	G6R2_MAIN	BCSE	Agricultural	2	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R2_MAIN_12JUL2016	6	2017-09-27	5.6	68	26	39	710	104	2.2	4.9	2.7	4.76	26.3	G6R2_MAIN_12JUL2016	350	1.6206	45.6527	28.17	233.68	0.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G6R2_MAIN_12JUL2016_LD1		DNA	1	phyllosphere	6.77	Benzyl Chloride 	190	151.33		4247.1	SH Lee	G6R2_MAIN_12JUL2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
82	12	G6R2_MAIN_12JUL2016	12	7	2016	12:14	38.7 C sunny, windy	33.7	NA	G6R2_MAIN	BCSE	Agricultural	2	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R2_MAIN_12JUL2016	6	2017-09-27	5.6	68	26	39	710	104	2.2	4.9	2.7	4.76	26.3	G6R2_MAIN_12JUL2016	350	1.6206	45.6527	28.17	233.68	0.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G6R2_MAIN_12JUL2016_LD1		DNA	1	phyllosphere	6.77	Benzyl Chloride 	190	151.33		4247.1	SH Lee	G6R2_MAIN_12JUL2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
82	12	G6R2_MAIN_12JUL2016	12	7	2016	12:14	38.7 C sunny, windy	33.7	NA	G6R2_MAIN	BCSE	Agricultural	2	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R2_MAIN_12JUL2016	6	2017-09-27	5.6	68	26	39	710	104	2.2	4.9	2.7	4.76	26.3	G6R2_MAIN_12JUL2016	350	1.6206	45.6527	28.17	233.68	0.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G6R2_MAIN_12JUL2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	13.8		5307.7	SH Lee	G6R2_MAIN_12JUL2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
83	13	G6R3_MAIN_12JUL2016	12	7	2016	13:25	38.7 C sunny, windy	32.8	drier than other plots	G6R3_MAIN	BCSE	Agricultural	3	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R3_MAIN_12JUL2016	6	2017-09-27	5.5	68	36	58	747	120	2.1	8.1	7.4	3.84	26.8	G6R3_MAIN_12JUL2016	377	1.8707	46.543	24.88	233.68	0.934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G6R3_MAIN_12JUL2016_LD1		DNA	1	phyllosphere	6.86	Benzyl Chloride 	190	48.4		1340.5	SH Lee	G6R3_MAIN_12JUL2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
83	13	G6R3_MAIN_12JUL2016	12	7	2016	13:25	38.7 C sunny, windy	32.8	drier than other plots	G6R3_MAIN	BCSE	Agricultural	3	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R3_MAIN_12JUL2016	6	2017-09-27	5.5	68	36	58	747	120	2.1	8.1	7.4	3.84	26.8	G6R3_MAIN_12JUL2016	377	1.8707	46.543	24.88	233.68	0.934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G6R3_MAIN_12JUL2016_LD1		DNA	1	phyllosphere	6.86	Benzyl Chloride 	190	48.4		1340.5	SH Lee	G6R3_MAIN_12JUL2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-07-12	1468296000	12.07.16	5	25	32.8	21.7	796	74.61	2.32	3.7	185.6	276.05	375.37	27.9	24.2	2016
